,DealYear,DealMonth,Date,Area,Address,Rooms,Surface,Floor,Price,PPSQM,BuildYear
29067,2016,7,23/07/2016,petah-tikva-area,אורלוב 47,2,54,1,"983,933","18,220",1950
29068,2016,7,22/07/2016,petah-tikva-area,צלח שלום 1,3,78,1,"1,270,000","16,282",2003
29069,2016,7,22/07/2016,petah-tikva-area,דיסקין 1,3,67,2,"1,200,000","17,910",1982
29070,2016,7,22/07/2016,petah-tikva-area,,6,375,,"4,600,000","12,266",2000
29071,2016,7,22/07/2016,petah-tikva-area,צלח שלום 1,3,78,1,"1,270,000","16,282",2003
29072,2016,7,22/07/2016,petah-tikva-area,,3,78,,"1,270,000","16,282",2003
29073,2016,7,22/07/2016,petah-tikva-area,,4,101,,"1,620,000","16,039",1980
29074,2016,7,22/07/2016,petah-tikva-area,"רמב""ן 6",4,101,4,"1,620,000","16,039",1980
29075,2016,7,22/07/2016,petah-tikva-area,,3,67,,"1,200,000","17,910",1982
29076,2016,7,22/07/2016,petah-tikva-area,חפץ חיים 53,4,98,2,"3,100,000","31,632",1970
29077,2016,6,24/06/2016,petah-tikva-area,רוטשילד 104,3,72,3,"1,250,000","17,361",1962
29078,2016,6,24/06/2016,petah-tikva-area,פנחסי יעקב 3,4,89,1,"900,000","10,112",1980
29079,2016,6,24/06/2016,petah-tikva-area,קוגלמן 8,4,95,2,"1,780,000","18,736",2003
29080,2016,6,24/06/2016,petah-tikva-area,פתח תקוה,5,122,15,"1,800,000","14,754",2014
29081,2016,6,24/06/2016,petah-tikva-area,חפץ מרדכי 6,3,60,2,"1,500,000","25,000",1970
29082,2016,6,24/06/2016,petah-tikva-area,פתח תקוה,5,122,15,"1,800,000","14,754",2014
29083,2016,6,24/06/2016,petah-tikva-area,גני תקוה 1,5,130,17,"2,530,000","19,461",2016
29084,2016,6,24/06/2016,petah-tikva-area,,5,130,,"2,530,000","19,461",2016
29085,2016,6,24/06/2016,petah-tikva-area,,3,60,,"1,500,000","25,000",1970
29086,2016,6,24/06/2016,petah-tikva-area,חפץ מרדכי 6,3,60,2,"1,500,000","25,000",1970
29087,2016,6,24/06/2016,petah-tikva-area,,5,122,,"1,800,000","14,754",2014
29088,2016,6,24/06/2016,petah-tikva-area,,4,89,,"900,000","10,112",1980
29089,2016,6,24/06/2016,petah-tikva-area,קוגלמן 8,4,95,2,"1,780,000","18,736",2003
29090,2016,6,24/06/2016,petah-tikva-area,רוטשילד 104,3,72,3,"1,250,000","17,361",1962
29091,2016,6,24/06/2016,petah-tikva-area,,4,95,,"1,780,000","18,736",2003
29092,2016,6,24/06/2016,petah-tikva-area,,3,72,,"1,250,000","17,361",1962
29093,2016,6,24/06/2016,petah-tikva-area,פנחסי יעקב 3,4,89,1,"900,000","10,112",1980
29094,2016,6,21/06/2016,petah-tikva-area,פתח תקוה,6,136,14,"1,980,000","14,558",2016
29095,2016,6,21/06/2016,petah-tikva-area,,6,136,,"1,980,000","14,558",2016
29096,2016,6,20/06/2016,petah-tikva-area,פתח תקוה 1,6,136,5,"1,890,000","13,897",2016
29097,2016,6,20/06/2016,petah-tikva-area,,6,136,,"1,890,000","13,897",2016
29098,2016,6,17/06/2016,petah-tikva-area,גרין יונה 1,3.5,90,7,"1,258,000","13,977",1991
29099,2016,6,17/06/2016,petah-tikva-area,,3.5,90,,"1,258,000","13,977",1991
29100,2016,6,17/06/2016,petah-tikva-area,פתח תקוה 1,6,138,8,"2,535,850","18,375",2016
29101,2016,6,17/06/2016,petah-tikva-area,גרין יונה 1,3.5,90,7,"1,258,000","13,977",1991
29102,2016,6,17/06/2016,petah-tikva-area,,6,138,,"2,535,850","18,375",2016
29103,2016,6,17/06/2016,petah-tikva-area,,6,138,,"2,047,000","14,833",2010
29104,2016,6,17/06/2016,petah-tikva-area,פתח תקוה 1,6,138,8,"2,535,850","18,375",2016
29105,2016,6,17/06/2016,petah-tikva-area,פרץ נפתלי 17,4,94,2,"1,200,000","12,765",1970
29106,2016,6,17/06/2016,petah-tikva-area,אברבנאל 17,6,138,3,"2,047,000","14,833",2010
29107,2016,5,30/05/2016,petah-tikva-area,מנחם בגין 31,6,137,12,"1,950,000","14,233",2016
29108,2016,5,30/05/2016,petah-tikva-area,מנחם בגין 31,6,137,1,"1,900,700","13,873",2015
29109,2016,5,30/05/2016,petah-tikva-area,מנחם בגין 31,6,137,1,"1,900,700","13,873",2015
29110,2016,5,30/05/2016,petah-tikva-area,מנחם בגין 31,6,137,12,"1,950,000","14,233",2016
29111,2016,5,30/05/2016,petah-tikva-area,,6,137,,"1,950,000","14,233",2016
29112,2016,5,30/05/2016,petah-tikva-area,,6,137,,"1,900,700","13,873",2015
29113,2016,5,27/05/2016,petah-tikva-area,כץ (מיכל לייב) 40,5,141,3,"2,210,000","15,673",1980
29114,2016,5,27/05/2016,petah-tikva-area,מנחם בגין 58,4,90,3,"1,530,000","17,000",1996
29115,2016,5,27/05/2016,petah-tikva-area,,5,141,,"2,210,000","15,673",1980
29116,2016,5,27/05/2016,petah-tikva-area,כץ (מיכל לייב) 40,5,141,3,"2,210,000","15,673",1980
29117,2016,5,25/05/2016,petah-tikva-area,מנחם בגין 75,4.5,93,1,"1,450,000","15,591",2000
29118,2016,5,20/05/2016,petah-tikva-area,יהלום 21,4,93,3,"1,560,000","16,774",1977
29119,2016,5,20/05/2016,petah-tikva-area,גרין יונה 5,4,91,4,"1,320,000","14,505",1983
29120,2016,5,19/05/2016,petah-tikva-area,יהודה הלוי 7,2.5,50,3,"960,000","19,200",1950
29121,2016,5,19/05/2016,petah-tikva-area,פתח תקוה 1,6,137,,"2,225,000","16,240",2016
29122,2016,5,19/05/2016,petah-tikva-area,נפש חיה 5,4,120,1,"2,600,000","21,666",1980
29123,2016,5,19/05/2016,petah-tikva-area,רפפורט 5,4,90,1,"1,712,000","19,022",2016
29124,2016,5,19/05/2016,petah-tikva-area,נחלת צבי 3,3,71,4,"1,100,000","15,492",1972
29125,2016,5,19/05/2016,petah-tikva-area,בת שבע 10,3,75,3,"1,800,000","24,000",1980
29126,2016,5,18/05/2016,petah-tikva-area,קלישר 33,5,126,2,"1,760,000","13,968",2016
29127,2016,5,18/05/2016,petah-tikva-area,הס 13,4,91,2,"1,411,411","15,510",1980
29128,2016,5,18/05/2016,petah-tikva-area,סמילנסקי 10,3,74,3,"1,345,000","18,175",1967
29129,2016,5,16/05/2016,petah-tikva-area,"טולדנו יעקב, הרב 5",4,100,4,"1,550,000","15,500",2016
29130,2016,5,16/05/2016,petah-tikva-area,אחד העם 107,4,86,3,"1,510,000","17,558",1980
29131,2016,5,16/05/2016,petah-tikva-area,בן גוריון 1,6,150,4,"2,800,000","18,666",2016
29132,2016,5,16/05/2016,petah-tikva-area,גרניט 8,3,85,11,"1,474,102","17,342",2015
29133,2016,5,16/05/2016,petah-tikva-area,,3,85,,"1,474,102","17,342",2015
29134,2016,5,15/05/2016,petah-tikva-area,ילין 7,3,85,2,"1,545,000","18,176",2000
29135,2016,5,15/05/2016,petah-tikva-area,אהרונסון 16,4,100,6,"1,465,000","14,650",2016
29136,2016,5,15/05/2016,petah-tikva-area,קלישר 33,4,104,1,"1,550,000","14,903",2016
29137,2016,4,28/04/2016,petah-tikva-area,פתח תקוה 1,5,126,7,"2,200,000","17,460",2016
29138,2016,4,28/04/2016,petah-tikva-area,פתח תקוה 1,5,122,6,"1,945,000","15,942",2017
29139,2016,4,28/04/2016,petah-tikva-area,נווה עוז 1,5,126,2,"2,130,850","16,911",2017
29140,2016,4,28/04/2016,petah-tikva-area,פתח תקוה 1,5,122,6,"1,945,000","15,942",2017
29141,2016,4,28/04/2016,petah-tikva-area,נווה עוז 1,5,126,2,"2,130,850","16,911",2017
29142,2016,4,28/04/2016,petah-tikva-area,נווה עוז 1,5,130,3,"2,160,850","16,621",2016
29143,2016,4,28/04/2016,petah-tikva-area,הצבר,4.5,116,,"1,695,000","14,612",2016
29144,2016,4,28/04/2016,petah-tikva-area,,5,126,,"2,130,850","16,911",2017
29145,2016,4,28/04/2016,petah-tikva-area,,5,130,,"2,160,850","16,621",2016
29146,2016,4,28/04/2016,petah-tikva-area,עין גנים 1,4.5,116,1,"1,695,000","14,612",2016
29147,2016,4,28/04/2016,petah-tikva-area,עין גנים 1,5,122,1,"1,770,000","14,508",2016
29148,2016,4,28/04/2016,petah-tikva-area,נווה עוז 1,5,130,3,"2,160,850","16,621",2016
29149,2016,4,28/04/2016,petah-tikva-area,נווה עוז 1,5,130,8,"2,245,850","17,275",2017
29150,2016,4,28/04/2016,petah-tikva-area,עין גנים 1,4.5,116,1,"1,695,000","14,612",2016
29151,2016,4,28/04/2016,petah-tikva-area,פתח תקוה 1,5,126,7,"2,200,000","17,460",2016
29152,2016,4,28/04/2016,petah-tikva-area,הצבר,5,122,,"1,945,000","15,942",2017
29153,2016,4,28/04/2016,petah-tikva-area,דרך המלך 25,5,126,,"2,200,000","17,460",2016
29154,2016,4,28/04/2016,petah-tikva-area,,5,130,,"2,245,850","17,275",2017
29155,2016,4,28/04/2016,petah-tikva-area,עין גנים 1,5,122,1,"1,770,000","14,508",2016
29156,2016,4,28/04/2016,petah-tikva-area,הצבר,5,122,,"1,770,000","14,508",2016
29157,2016,4,27/04/2016,petah-tikva-area,פתח תקוה,3.5,77,7,"1,350,000","17,532",2016
29158,2016,4,27/04/2016,petah-tikva-area,,3.5,77,,"1,350,000","17,532",2016
29159,2016,4,27/04/2016,petah-tikva-area,ספיר יוסף 36,4,85,3,"1,360,000","16,000",1990
29160,2016,4,27/04/2016,petah-tikva-area,ספיר יוסף 36,4,85,3,"1,360,000","16,000",1990
29161,2016,4,27/04/2016,petah-tikva-area,,4,85,,"1,360,000","16,000",1990
29162,2016,4,26/04/2016,petah-tikva-area,פתח תקוה 1,4,110,24,"2,050,000","18,636",2015
29163,2016,4,26/04/2016,petah-tikva-area,המאירי 37,5,120,13,"2,110,000","17,583",2007
29164,2016,4,26/04/2016,petah-tikva-area,"טולדנו יעקב, הרב 9",2.5,39,1,"950,000","24,358",1970
29165,2016,4,26/04/2016,petah-tikva-area,,5,130,,"2,500,000","19,230",2015
29166,2016,4,26/04/2016,petah-tikva-area,,4,110,,"2,050,000","18,636",2015
29167,2016,3,29/03/2016,petah-tikva-area,גרינשטיין 4,4,100,4,"1,670,000","16,700",2016
29168,2016,3,28/03/2016,petah-tikva-area,קופלמן אברהם 14,5,256,1,"3,750,000","14,648",2005
29169,2016,3,27/03/2016,petah-tikva-area,מבצע דקל 13,5,118,20,"2,200,000","18,644",2011
29170,2016,3,25/03/2016,petah-tikva-area,יעל רום 1,5,130,16,"2,420,000","18,615",2012
29171,2016,3,25/03/2016,petah-tikva-area,אסירי ציון 21,4,110,10,"2,070,000","18,818",2011
29172,2016,3,23/03/2016,petah-tikva-area,בן גוריון 41,5,105,1,"2,780,000","26,476",2005
29173,2016,3,21/03/2016,petah-tikva-area,פתח תקוה 1,5,125,10,"2,250,000","18,000",2016
29174,2016,3,21/03/2016,petah-tikva-area,רבקה גובר 1,5,125,8,"2,365,000","18,920",2016
29175,2016,3,20/03/2016,petah-tikva-area,העצמאות 67,6,131,6,"2,900,000","22,137",2000
29176,2016,3,20/03/2016,petah-tikva-area,פתח תקוה 1,6,150,6,"2,375,000","15,833",2016
29177,2016,3,20/03/2016,petah-tikva-area,קיש 34,4,54,2,"1,224,000","22,666",1985
29178,2016,3,18/03/2016,petah-tikva-area,מנחם בגין 3,5,106,7,"1,750,000","16,509",2008
29179,2016,3,18/03/2016,petah-tikva-area,,3,62,,"875,000","14,112",1987
29180,2016,3,18/03/2016,petah-tikva-area,פרץ נפתלי 16,3,64,2,"1,100,000","17,187",1970
29181,2016,3,18/03/2016,petah-tikva-area,עזריאל 6,4,101,4,"1,675,000","16,584",2011
29182,2016,3,18/03/2016,petah-tikva-area,ליוויק 5,3,62,3,"875,000","14,112",1987
29183,2016,3,18/03/2016,petah-tikva-area,,4.5,90,,"1,770,000","19,666",1986
29184,2016,3,18/03/2016,petah-tikva-area,גליצנשטיין חנוך 3,4.5,90,3,"1,770,000","19,666",1986
29185,2016,3,18/03/2016,petah-tikva-area,,3,64,,"1,100,000","17,187",1970
29186,2016,3,18/03/2016,petah-tikva-area,גליצנשטיין 3,4.5,90,,"1,770,000","19,666",1986
29187,2016,3,18/03/2016,petah-tikva-area,השופר 52,5,106,,"1,750,000","16,509",2008
29188,2016,3,18/03/2016,petah-tikva-area,עזריאל 6,4,101,4,"1,675,000","16,584",2011
29189,2016,3,18/03/2016,petah-tikva-area,פרץ נפתלי 16,3,64,2,"1,100,000","17,187",1970
29190,2016,3,18/03/2016,petah-tikva-area,גליצנשטיין חנוך 3,4.5,90,3,"1,770,000","19,666",1986
29191,2016,3,18/03/2016,petah-tikva-area,עזריאל 6,4,101,4,"1,675,000","16,584",2011
29192,2016,3,18/03/2016,petah-tikva-area,מנחם בגין 3,5,106,7,"1,750,000","16,509",2008
29193,2016,3,18/03/2016,petah-tikva-area,,5,106,,"1,750,000","16,509",2008
29194,2016,3,18/03/2016,petah-tikva-area,,4,101,,"1,675,000","16,584",2011
29195,2016,3,18/03/2016,petah-tikva-area,עין גנים,3,62,,"875,000","14,112",1987
29196,2016,3,18/03/2016,petah-tikva-area,מנחם בגין 3,5,106,7,"1,750,000","16,509",2008
29197,2016,2,29/02/2016,petah-tikva-area,פתח תקוה 1,5,100,5,"1,715,000","17,150",2016
29198,2016,2,28/02/2016,petah-tikva-area,כץ מיכל לייב 92,4.5,97,2,"1,460,000","15,051",2008
29199,2016,2,28/02/2016,petah-tikva-area,וינצקי ליפא 2,2,52,2,"1,135,000","21,826",2010
29200,2016,2,28/02/2016,petah-tikva-area,טבריה 29,2,33,3,"915,000","27,727",1960
29201,2016,2,26/02/2016,petah-tikva-area,בן עזר 15,4,83,1,"1,420,000","17,108",2007
29202,2016,2,26/02/2016,petah-tikva-area,יוספסברג 12,5.5,140,23,"2,110,000","15,071",2016
29203,2016,2,26/02/2016,petah-tikva-area,מיכל לייב 50,3,62,2,"1,360,000","21,935",1970
29204,2016,2,26/02/2016,petah-tikva-area,יוספסברג 12,5.5,110,22,"1,975,000","17,954",2016
29205,2016,2,25/02/2016,petah-tikva-area,יעל רום 1,5,125,8,"2,070,000","16,560",2016
29206,2016,2,25/02/2016,petah-tikva-area,גאולי תימן 29,6,285,1,"6,200,000","21,754",2015
29207,2016,2,25/02/2016,petah-tikva-area,,6,285,,"6,200,000","21,754",2015
29208,2016,2,24/02/2016,petah-tikva-area,בן דוד יצחק 1,4,100,5,"2,000,000","20,000",2016
29209,2016,2,24/02/2016,petah-tikva-area,נחמן מברסלב 13,4,97,2,"1,400,000","14,432",1988
29210,2016,2,23/02/2016,petah-tikva-area,הנביאים 14,3,75,9,"1,405,000","18,733",2016
29211,2016,2,23/02/2016,petah-tikva-area,מבצע דקל 20,5,154,19,"2,675,000","17,370",2012
29212,2016,2,23/02/2016,petah-tikva-area,יעל רום 1,5,125,2,"2,100,000","16,800",2016
29213,2016,2,23/02/2016,petah-tikva-area,חיים זכאי 2,6,133,5,"2,710,000","20,375",2000
29214,2016,2,22/02/2016,petah-tikva-area,מנחם בגין 22,4,81,1,"1,285,000","15,864",1994
29215,2016,2,21/02/2016,petah-tikva-area,פתח תקוה 1,6,136,15,"1,980,000","14,558",2016
29216,2016,2,21/02/2016,petah-tikva-area,הקונגרס 1,3,75,1,"1,320,000","17,600",2015
29217,2016,2,21/02/2016,petah-tikva-area,בן דוד יצחק 9,3.5,76,2,"1,100,000","14,473",1981
29218,2016,2,20/02/2016,petah-tikva-area,מנחם בגין 71,4,92,7,"1,600,000","17,391",1998
29219,2016,2,20/02/2016,petah-tikva-area,קרול 14,3.5,70,1,"1,150,000","16,428",1960
29220,2016,2,19/02/2016,petah-tikva-area,פרופסור שור 16,2,46,2,"805,000","17,500",1954
29221,2016,2,19/02/2016,petah-tikva-area,אחד העם 24,4,107,1,"1,321,321","12,348",1970
29222,2016,2,19/02/2016,petah-tikva-area,אנדרסן 17,4,77,4,"1,520,000","19,740",1950
29223,2016,2,18/02/2016,petah-tikva-area,רבקה גובר 1,5,125,16,"2,890,000","23,120",2016
29224,2016,2,17/02/2016,petah-tikva-area,פתח תקוה 1,6,150,6,"2,740,000","18,266",2016
29225,2016,2,14/02/2016,petah-tikva-area,פתח תקוה 99,5,118,9,"1,715,000","14,533",2016
29226,2016,2,14/02/2016,petah-tikva-area,,5,120,,"1,754,999","14,624",2015
29227,2016,1,29/01/2016,petah-tikva-area,,2,55,,"935,000","17,000",1983
29228,2016,1,29/01/2016,petah-tikva-area,שטמפפר 48,2,55,1,"935,000","17,000",1983
29229,2016,1,29/01/2016,petah-tikva-area,,3,45,,"815,000","18,111",1970
29230,2016,1,29/01/2016,petah-tikva-area,ויסבורג 1,3,45,3,"815,000","18,111",1970
29231,2016,1,27/01/2016,petah-tikva-area,פתח תקוה 1,6,150,5,"2,300,000","15,333",2016
29232,2016,1,27/01/2016,petah-tikva-area,פתח תקוה 1,6,150,7,"2,350,000","15,666",2016
29233,2016,1,27/01/2016,petah-tikva-area,פתח תקוה 1,5,125,8,"2,150,000","17,200",2016
29234,2016,1,26/01/2016,petah-tikva-area,דנקנר 3,5,120,14,"2,270,000","18,916",2014
29235,2016,1,25/01/2016,petah-tikva-area,פתח תקוה 1,6,137,14,"1,955,000","14,270",2016
29236,2016,1,25/01/2016,petah-tikva-area,,6,137,,"1,955,000","14,270",2016
29237,2016,1,24/01/2016,petah-tikva-area,פתח תקוה 1,4,100,10,"1,725,000","17,250",2015
29238,2016,1,24/01/2016,petah-tikva-area,,4,100,,"1,725,000","17,250",2015
29239,2016,1,24/01/2016,petah-tikva-area,פתח תקוה 1,4,100,10,"1,725,000","17,250",2015
29240,2016,1,22/01/2016,petah-tikva-area,נס ציונה 7,4,97,1,"1,760,000","18,144",2002
29241,2016,1,22/01/2016,petah-tikva-area,,4,110,,"2,100,000","19,090",2012
29242,2016,1,22/01/2016,petah-tikva-area,אסירי ציון 19,4,110,9,"2,100,000","19,090",2012
29243,2016,1,22/01/2016,petah-tikva-area,,4,97,,"1,760,000","18,144",2002
29244,2016,1,21/01/2016,petah-tikva-area,פתח תקוה 1,4,100,2,"1,610,000","16,100",2016
29245,2016,1,21/01/2016,petah-tikva-area,זכרון יעקב 35,3.5,91,2,"1,635,000","17,967",2001
29246,2016,1,21/01/2016,petah-tikva-area,כצנלסון אהרון 9,4,105,1,"1,890,000","18,000",2012
29247,2016,1,21/01/2016,petah-tikva-area,קקל 24,4,105,2,"1,620,000","15,428",2002
29248,2016,1,21/01/2016,petah-tikva-area,,5,118,,"1,720,000","14,576",2016
29249,2016,1,21/01/2016,petah-tikva-area,פתח תקוה 1,4,100,2,"1,610,000","16,100",2016
29250,2016,1,21/01/2016,petah-tikva-area,מנחם בגין 31,5,118,8,"1,720,000","14,576",2016
29251,2016,1,21/01/2016,petah-tikva-area,,4,100,,"1,610,000","16,100",2016
29252,2016,1,20/01/2016,petah-tikva-area,יהודה הלוי 33,4,100,1,"1,550,000","15,500",2014
29253,2016,1,20/01/2016,petah-tikva-area,פתח תקוה 1,6,150,19,"2,660,000","17,733",2016
29254,2016,1,20/01/2016,petah-tikva-area,דגל ראובן 23,3,62,2,"1,345,000","21,693",1980
29255,2016,1,20/01/2016,petah-tikva-area,רצון מנחם 1,5,112,5,"2,190,000","19,553",2016
29256,2016,1,20/01/2016,petah-tikva-area,טבריה 43,2.5,33,3,"770,000","23,333",1980
29257,2017,12,31/12/2017,petah-tikva-area,התוף 17,3,71,1,"1,342,000","18,901",1998
29258,2017,12,31/12/2017,petah-tikva-area,,3,71,,"1,342,000","18,901",1998
29259,2017,12,29/12/2017,petah-tikva-area,קהילת פראג 6,4.5,89,4,"1,051,051","11,809",1970
29260,2017,12,29/12/2017,petah-tikva-area,דורני שלום 4,4,107,7,"1,900,000","17,757",2009
29261,2017,12,29/12/2017,petah-tikva-area,,4.5,89,,"1,051,051","11,809",1970
29262,2017,12,29/12/2017,petah-tikva-area,סיני 9,3,67,4,"1,500,000","22,388",2012
29263,2017,12,29/12/2017,petah-tikva-area,,3.5,77,,"1,250,000","16,233",1970
29264,2017,12,29/12/2017,petah-tikva-area,,4,107,,"1,900,000","17,757",2009
29265,2017,12,29/12/2017,petah-tikva-area,הנשיאים 47,3.5,77,1,"1,250,000","16,233",1970
29266,2017,12,29/12/2017,petah-tikva-area,,3,67,,"1,500,000","22,388",2012
29267,2017,12,29/12/2017,petah-tikva-area,קהילת פראג 6,3,89,4,"1,051,051","11,809",1970
29268,2017,12,29/12/2017,petah-tikva-area,,4,97,,"1,590,000","16,391",2018
29269,2017,12,29/12/2017,petah-tikva-area,,3,89,,"1,051,051","11,809",1970
29270,2017,12,29/12/2017,petah-tikva-area,ז'בוטינסקי 6,4,97,,"1,590,000","16,391",2018
29271,2017,12,22/12/2017,petah-tikva-area,,7,195,,"2,360,000","12,102",1981
29272,2017,12,22/12/2017,petah-tikva-area,פלח הרימון 16,7,195,,"2,360,000","12,102",1981
29273,2017,12,21/12/2017,petah-tikva-area,,4,91,,"1,650,000","18,131",2009
29274,2017,12,21/12/2017,petah-tikva-area,כנסת ישראל 43,4,91,7,"1,650,000","18,131",2009
29275,2017,12,21/12/2017,petah-tikva-area,צפת 96,3,79,2,"1,390,000","17,594",1999
29276,2017,12,18/12/2017,petah-tikva-area,הושע 28,4,84,,"1,560,000","18,571",2008
29277,2017,12,18/12/2017,petah-tikva-area,כנסת ישראל 43,4,84,5,"1,560,000","18,571",2008
29278,2017,12,18/12/2017,petah-tikva-area,,4,84,,"1,560,000","18,571",2008
29279,2017,12,18/12/2017,petah-tikva-area,כנסת ישראל 43,4,84,5,"1,560,000","18,571",2008
29280,2017,12,15/12/2017,petah-tikva-area,דנקנר מאיר 1,5,140,24,"2,880,000","20,571",2014
29281,2017,12,15/12/2017,petah-tikva-area,מאיר דנקנר 6,5,140,,"2,880,000","20,571",2014
29282,2017,12,15/12/2017,petah-tikva-area,צפת 86,3,72,4,"1,260,000","17,500",2000
29283,2017,12,15/12/2017,petah-tikva-area,צפת 72,3,72,,"1,260,000","17,500",2000
29284,2017,12,15/12/2017,petah-tikva-area,ויסבורג 26,2,49,3,"830,000","16,938",1960
29285,2017,12,15/12/2017,petah-tikva-area,צפת 86,3,72,4,"1,260,000","17,500",2000
29286,2017,12,10/12/2017,petah-tikva-area,רות 29,3,43,,"1,330,000","30,930",1960
29287,2017,11,29/11/2017,petah-tikva-area,אריה בן אליעזר 17,4,100,2,"1,470,000","14,700",1988
29288,2017,11,29/11/2017,petah-tikva-area,אריה בן אליעזר 17,4,100,,"1,470,000","14,700",1988
29289,2017,11,17/11/2017,petah-tikva-area,ח''ן 16,4,70,,"1,550,000","22,142",1970
29290,2017,11,17/11/2017,petah-tikva-area,יוספסברג 14,5,129,,"2,070,000","16,046",2016
29291,2017,11,17/11/2017,petah-tikva-area,יוספסברג 4,5,129,16,"2,070,000","16,046",2016
29292,2017,11,17/11/2017,petah-tikva-area,"ח""ן 18",4,70,1,"1,550,000","22,142",1970
29293,2017,11,10/11/2017,petah-tikva-area,,3,71,,"1,250,000","17,605",1970
29294,2017,11,10/11/2017,petah-tikva-area,חזון איש 1,3,71,1,"1,250,000","17,605",1970
29295,2017,11,10/11/2017,petah-tikva-area,חזון איש 1,3,71,1,"1,250,000","17,605",1970
29296,2017,11,10/11/2017,petah-tikva-area,חזון אי''ש 9,3,71,,"1,250,000","17,605",1970
29297,2017,11,06/11/2017,petah-tikva-area,אהבת ציון 1,3.5,90,5,"1,650,000","18,333",2017
29298,2017,11,06/11/2017,petah-tikva-area,,3.5,90,,"1,650,000","18,333",2017
29299,2017,11,05/11/2017,petah-tikva-area,בר כוכבא 23,3,78,1,"1,225,000","15,705",1970
29300,2017,11,05/11/2017,petah-tikva-area,עולי בבל 5,3,91,2,"1,091,090","11,990",1960
29301,2017,11,05/11/2017,petah-tikva-area,מאירי פנחס 37,5,118,10,"2,100,000","17,796",2007
29302,2017,11,05/11/2017,petah-tikva-area,,5,118,,"2,100,000","17,796",2007
29303,2017,11,05/11/2017,petah-tikva-area,,2.5,53,,"1,150,000","21,698",1950
29304,2017,11,05/11/2017,petah-tikva-area,רום יעל 5,5,116,9,"2,193,776","18,911",2011
29305,2017,11,05/11/2017,petah-tikva-area,ההסתדרות 30,2.5,53,1,"1,150,000","21,698",1950
29306,2017,11,05/11/2017,petah-tikva-area,,3,91,,"1,091,090","11,990",1960
29307,2017,11,05/11/2017,petah-tikva-area,,4,41,,"1,300,000","31,707",1960
29308,2017,11,05/11/2017,petah-tikva-area,,3,78,,"1,225,000","15,705",1970
29309,2017,11,05/11/2017,petah-tikva-area,,5,116,,"2,193,776","18,911",2011
29310,2017,11,05/11/2017,petah-tikva-area,הרב טולידנו 7,4,41,1,"1,300,000","31,707",1960
29311,2017,11,03/11/2017,petah-tikva-area,חיים כהן 10,4,84,,"1,605,000","19,107",1985
29312,2017,11,03/11/2017,petah-tikva-area,גני תקוה 1,5,130,12,"2,600,000","20,000",2017
29313,2017,11,03/11/2017,petah-tikva-area,כצנלסון 44,3,47,3,"181,175","3,854",1960
29314,2017,11,03/11/2017,petah-tikva-area,דרך איילות 2,5,130,,"2,600,000","20,000",2017
29315,2017,10,27/10/2017,petah-tikva-area,אשר בר לוי 3,5,111,,"1,977,000","17,810",1994
29316,2017,10,27/10/2017,petah-tikva-area,בר-לוי אשר 5,5,111,1,"1,977,000","17,810",1994
29317,2017,10,27/10/2017,petah-tikva-area,ההסתדרות 13,3,72,,"1,300,000","18,055",1960
29318,2017,10,27/10/2017,petah-tikva-area,בר-לוי אשר 5,5,111,1,"1,977,000","17,810",1994
29319,2017,10,27/10/2017,petah-tikva-area,האורים 4,4,92,,"1,740,000","18,913",1970
29320,2017,10,27/10/2017,petah-tikva-area,האורים 4,4,92,2,"1,740,000","18,913",1970
29321,2017,10,27/10/2017,petah-tikva-area,אברהם גפני 3,5,111,,"1,977,000","17,810",1994
29322,2017,10,26/10/2017,petah-tikva-area,אהבת ציון 1,3,80,3,"1,530,000","19,125",2017
29323,2017,10,26/10/2017,petah-tikva-area,,3,80,,"1,530,000","19,125",2017
29324,2017,10,25/10/2017,petah-tikva-area,הדאיה עובדיה 3,5,160,1,"3,200,000","20,000",1900
29325,2017,10,25/10/2017,petah-tikva-area,,5,160,,"3,200,000","20,000",1900
29326,2017,10,23/10/2017,petah-tikva-area,,4.5,81,,"2,080,000","25,679",1940
29327,2017,10,23/10/2017,petah-tikva-area,עין גדי 3,4.5,81,,"2,080,000","25,679",1940
29328,2017,10,22/10/2017,petah-tikva-area,,3,78,,"1,180,000","15,128",1960
29329,2017,10,22/10/2017,petah-tikva-area,,2,45,,"988,436","21,965",1967
29330,2017,10,22/10/2017,petah-tikva-area,דוד שימחי 1,5,125,6,"2,302,301","18,418",2017
29331,2017,10,22/10/2017,petah-tikva-area,,5,125,,"2,302,301","18,418",2017
29332,2017,10,22/10/2017,petah-tikva-area,הראשונים 7,3,78,3,"1,180,000","15,128",1960
29333,2017,10,22/10/2017,petah-tikva-area,,3,58,,"1,320,000","22,758",1984
29334,2017,10,22/10/2017,petah-tikva-area,הרב קטרוני 48,3,54,2,"1,355,000","25,092",1970
29335,2017,10,22/10/2017,petah-tikva-area,הרב בלוי 31,4,93,2,"1,680,000","18,064",2017
29336,2017,10,22/10/2017,petah-tikva-area,,3,54,,"1,355,000","25,092",1970
29337,2017,10,22/10/2017,petah-tikva-area,,5,109,,"1,720,000","15,779",2019
29338,2017,10,22/10/2017,petah-tikva-area,,3,58,,"1,250,000","21,551",1970
29339,2017,10,22/10/2017,petah-tikva-area,,6,150,,"2,735,000","18,233",2017
